Time since start (ms),ACCELEROMETER X (m/s^2),ACCELEROMETER Y (m/s^2),ACCELEROMETER Z (m/s^2),GRAVITY X (m/s^2),GRAVITY Y (m/s^2),GRAVITY Z (m/s^2),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (uT),MAGNETIC FIELD Y (uT),MAGNETIC FIELD Z (uT),ORIENTATION (yaw deg),ORIENTATION (pitch deg),ORIENTATION (roll deg),GPS Latitude (deg),GPS Longitude (deg),GPS Altitude (m),GPS Speed (m/s),GPS Accuracy (m),GPS Orientation (deg),Satellites in range,DATE (YYYY-MO-DD HH-MI-SS_SSS)
222206.3,0.014365,0.371101,9.672575,-0.062139,0.288146,9.802218,0.008552,-0.003054,0.000611,-1.502000,-30.649002,-35.109001,178.819,-1.684,0.363,,,,,,,,2026-09-13 03:15:30.753
222302.4,-0.057461,0.277727,9.785102,-0.061610,0.285199,9.802308,0.007330,0.006109,-0.000611,-0.363000,-30.993002,-34.791000,179.000,-1.667,0.360,,,,,,,,2026-09-13 03:15:30.849
222398.4,-0.057461,0.272939,9.794679,-0.062855,0.285811,9.802283,-0.004276,-0.004276,0.003054,-0.011000,-30.785002,-36.090000,179.438,-1.670,0.367,,,,,,,,2026-09-13 03:15:30.945
222502.5,-0.033519,0.316035,9.988609,-0.061205,0.286392,9.802277,0.002443,0.007941,0.000611,0.001000,-30.429001,-37.603001,179.864,-1.673,0.358,,,,,,,,2026-09-13 03:15:31.049
222598.5,-0.090980,0.275333,9.849746,-0.061654,0.286042,9.802284,0.004276,-0.003054,0.001222,0.673000,-29.426001,-33.941002,179.965,-1.671,0.360,,,,,,,,2026-09-13 03:15:31.145
222702.6,-0.038307,0.328006,9.813833,-0.059923,0.285425,9.802313,0.000611,0.000000,0.000611,0.773000,-31.252001,-35.446003,179.093,-1.668,0.350,,,,,,,,2026-09-13 03:15:31.249
222798.7,-0.043096,0.294487,9.801862,-0.059808,0.284725,9.802334,0.000611,0.000000,0.000611,0.752000,-29.881001,-34.911003,179.173,-1.664,0.350,,,,,,,,2026-09-13 03:15:31.345
222902.7,-0.033519,0.284910,9.732430,-0.059567,0.284371,9.802345,0.001833,-0.000611,0.000611,0.060000,-29.941002,-33.827003,179.146,-1.662,0.348,,,,,,,,2026-09-13 03:15:31.449
222998.7,-0.059855,0.280122,9.665392,-0.059747,0.283858,9.802360,0.001222,0.002443,0.001222,0.293000,-29.919001,-33.936001,179.374,-1.659,0.349,,,,,,,,2026-09-13 03:15:31.545
223102.7,0.098162,0.335188,9.466674,-0.059802,0.284373,9.802343,0.004276,0.000000,0.001222,0.028000,-30.317001,-34.905003,179.938,-1.662,0.350,,,,,,,,2026-09-13 03:15:31.649
223198.8,-0.045490,0.237026,9.718064,-0.058421,0.282416,9.802409,0.004276,-0.000611,-0.000611,-0.116000,-30.699001,-35.334003,179.715,-1.650,0.341,,,,,,,,2026-09-13 03:15:31.745
223302.8,-0.074220,0.296881,9.703699,-0.058340,0.282573,9.802404,0.004887,0.000611,-0.001833,0.931000,-30.427002,-37.177002,179.886,-1.651,0.341,,,,,,,,2026-09-13 03:15:31.849
223398.9,-0.088585,0.296881,9.787497,-0.058515,0.283202,9.802385,0.000000,0.000611,0.001833,-0.767000,-31.681002,-36.297001,179.795,-1.655,0.342,,,,,,,,2026-09-13 03:15:31.945
223502.8,-0.016759,0.251391,9.804255,-0.058498,0.282928,9.802394,0.000611,-0.001833,0.000611,0.358000,-30.559002,-35.014000,179.707,-1.653,0.342,,,,,,,,2026-09-13 03:15:32.049
223598.8,-0.064643,0.306458,9.840169,-0.058074,0.282849,9.802399,0.001833,0.003665,0.000000,-0.103000,-30.514002,-35.227001,-179.986,-1.653,0.339,,,,,,,,2026-09-13 03:15:32.145
223702.8,-0.095768,0.335188,9.706094,-0.058177,0.282030,9.802422,0.000000,0.001833,0.000611,-0.230000,-30.622002,-35.873001,178.798,-1.648,0.340,,,,,,,,2026-09-13 03:15:32.249
223806.8,0.007183,0.246603,9.725247,-0.057648,0.283208,9.802390,0.006720,0.001222,0.002443,-0.337000,-30.452002,-36.197002,178.990,-1.655,0.337,,,,,,,,2026-09-13 03:15:32.353
223902.8,0.040701,0.284910,9.670180,-0.057684,0.283914,9.802370,0.001222,0.001833,0.000000,0.047000,-29.954000,-35.554001,178.885,-1.659,0.337,,,,,,,,2026-09-13 03:15:32.449
223998.8,-0.160412,0.232238,10.058042,-0.057672,0.284363,9.802357,-0.005498,0.004887,-0.001222,0.410000,-29.735001,-35.449001,179.316,-1.662,0.337,,,,,,,,2026-09-13 03:15:32.545
224102.8,-0.055067,0.289698,9.928755,-0.058283,0.284331,9.802355,-0.002443,-0.001833,-0.000611,0.700000,-30.620001,-35.340000,179.490,-1.661,0.341,,,,,,,,2026-09-13 03:15:32.649
224198.9,-0.059855,0.287304,9.806650,-0.058747,0.283016,9.802389,0.000611,0.000611,0.000000,1.888000,-30.313002,-34.053001,179.542,-1.654,0.343,,,,,,,,2026-09-13 03:15:32.745
224302.9,-0.014365,0.280122,9.842564,-0.058713,0.283091,9.802387,0.001833,0.000000,0.000000,-0.649000,-30.019001,-35.225002,179.158,-1.654,0.343,,,,,,,,2026-09-13 03:15:32.849
224398.9,-0.076614,0.277727,9.897630,-0.058804,0.281164,9.802443,-0.006720,0.002443,-0.001222,-0.203000,-30.251001,-35.443001,179.049,-1.643,0.344,,,,,,,,2026-09-13 03:15:32.945
224503.0,-0.074220,0.299275,9.818622,-0.060573,0.277450,9.802538,-0.005498,-0.002443,0.001833,0.259000,-30.296001,-35.122002,179.107,-1.621,0.354,,,,,,,,2026-09-13 03:15:33.049
224599.0,-0.047884,0.244209,9.684546,-0.061229,0.276207,9.802568,0.003054,-0.009163,0.000611,0.473000,-30.550001,-35.339001,179.233,-1.614,0.358,,,,,,,,2026-09-13 03:15:33.146
224703.0,-0.067038,0.272939,9.725247,-0.061534,0.275938,9.802574,0.004276,0.002443,0.000000,-0.042000,-29.767002,-33.611000,179.115,-1.612,0.360,,,,,,,,2026-09-13 03:15:33.250
224799.0,-0.098162,0.275333,9.691729,-0.062112,0.275729,9.802576,0.000000,0.001833,-0.000611,-0.066000,-30.049002,-34.473003,179.548,-1.611,0.363,,,,,,,,2026-09-13 03:15:33.346
224903.1,-0.040701,0.268151,9.888053,-0.061702,0.275706,9.802580,0.001222,0.000000,-0.001222,-0.263000,-31.341002,-33.711002,179.653,-1.611,0.361,,,,,,,,2026-09-13 03:15:33.450
224999.1,-0.050278,0.263362,9.868899,-0.061452,0.275461,9.802588,-0.002443,0.001222,0.000611,-0.417000,-30.084002,-34.579002,179.659,-1.610,0.359,,,,,,,,2026-09-13 03:15:33.546
225103.2,-0.064643,0.306458,9.720459,-0.062209,0.275110,9.802593,0.001222,0.000611,-0.000611,-0.221000,-30.612001,-34.578003,179.642,-1.608,0.364,,,,,,,,2026-09-13 03:15:33.650
225199.3,-0.035913,0.268151,9.782708,-0.061945,0.277162,9.802538,0.001222,-0.003054,0.000000,-1.420000,-31.101002,-35.648003,179.636,-1.620,0.362,,,,,,,,2026-09-13 03:15:33.746
225303.3,-0.043096,0.282516,9.813833,-0.061853,0.278740,9.802492,0.003054,0.001222,0.000611,-0.091000,-30.160002,-36.956001,179.635,-1.629,0.362,,,,,,,,2026-09-13 03:15:33.850
225399.4,-0.064643,0.272939,9.830592,-0.061849,0.279899,9.802460,-0.001833,0.000611,0.000000,0.059000,-31.506002,-35.656002,179.634,-1.636,0.362,,,,,,,,2026-09-13 03:15:33.946
225495.4,-0.038307,0.244209,9.794679,-0.061944,0.279519,9.802469,-0.000611,-0.003054,0.001222,1.471000,-29.451002,-35.566002,179.636,-1.633,0.362,,,,,,,,2026-09-13 03:15:34.042
225599.5,-0.067038,0.229843,9.653421,-0.061319,0.278224,9.802511,0.006720,-0.004276,0.001222,-0.611000,-31.115002,-35.869003,-179.850,-1.626,0.358,,,,,,,,2026-09-13 03:15:34.146
225703.5,-0.047884,0.256180,9.753978,-0.057234,0.279252,9.802505,0.006720,-0.002443,0.001222,0.420000,-31.289001,-35.767002,179.882,-1.632,0.335,,,,,,,,2026-09-13 03:15:34.250
225799.6,-0.007183,0.296881,9.624691,-0.054472,0.280561,9.802485,-0.000611,-0.003665,0.000000,0.482000,-30.541002,-34.151001,179.706,-1.639,0.318,,,,,,,,2026-09-13 03:15:34.346
225895.7,-0.035913,0.328006,9.701305,-0.054801,0.279062,9.802526,0.000611,0.000000,0.000611,-0.820000,-30.942001,-34.249001,179.202,-1.631,0.320,,,,,,,,2026-09-13 03:15:34.442
225999.7,-0.057461,0.260968,9.832987,-0.055672,0.280388,9.802484,-0.000611,-0.001222,0.000611,-0.462000,-30.558001,-36.520000,178.714,-1.638,0.325,,,,,,,,2026-09-13 03:15:34.546
226103.8,-0.052672,0.263362,9.792285,-0.056746,0.279993,9.802488,0.001833,0.003665,0.000611,-0.540000,-30.273001,-33.821003,178.864,-1.636,0.332,,,,,,,,2026-09-13 03:15:34.650
226199.8,-0.064643,0.270545,9.864111,-0.056198,0.281893,9.802437,-0.000611,0.000611,0.001833,-1.217000,-31.796001,-33.271000,178.969,-1.647,0.328,,,,,,,,2026-09-13 03:15:34.746
226303.8,-0.047884,0.282516,9.739613,-0.056628,0.279214,9.802510,-0.002443,0.001222,0.000000,0.603000,-30.268002,-35.988003,179.064,-1.632,0.331,,,,,,,,2026-09-13 03:15:34.850
226399.9,-0.117316,0.086191,10.623073,-0.056202,0.284271,9.802368,-0.010996,0.011606,0.000000,0.964000,-30.138000,-35.344002,179.328,-1.661,0.329,,,,,,,,2026-09-13 03:15:34.946
226503.9,-0.105345,0.248997,10.017340,-0.058065,0.281032,9.802450,-0.006720,-0.016493,0.000000,-1.061000,-30.801001,-36.947002,179.447,-1.642,0.339,,,,,,,,2026-09-13 03:15:35.050
226599.9,-0.023942,0.304064,9.868899,-0.058321,0.281464,9.802437,-0.007330,-0.011606,0.000000,-0.867000,-31.589001,-34.785000,179.352,-1.645,0.341,,,,,,,,2026-09-13 03:15:35.146
226703.9,-0.019154,0.225055,9.861717,-0.058349,0.280935,9.802451,-0.001222,0.003054,0.000611,0.147000,-30.475002,-32.962002,179.268,-1.642,0.341,,,,,,,,2026-09-13 03:15:35.250
226799.9,-0.100556,0.277727,9.916783,-0.057134,0.281042,9.802456,0.001222,0.002443,0.001222,-0.242000,-30.720001,-36.629002,178.960,-1.642,0.334,,,,,,,,2026-09-13 03:15:35.346
226903.9,-0.050278,0.289698,9.859323,-0.057558,0.281618,9.802436,0.000000,0.000000,0.000000,0.081000,-29.577002,-34.260002,179.138,-1.646,0.336,,,,,,,,2026-09-13 03:15:35.450
226999.9,-0.026336,0.227449,9.785102,-0.057526,0.281186,9.802449,0.001833,0.004887,0.000611,-0.433000,-30.357002,-34.254002,179.054,-1.643,0.336,,,,,,,,2026-09-13 03:15:35.546
227104.0,-0.045490,0.313640,9.842564,-0.058255,0.282814,9.802399,-0.002443,0.004276,0.000000,0.287000,-29.925001,-34.692001,179.223,-1.653,0.340,,,,,,,,2026-09-13 03:15:35.651
227200.0,-0.040701,0.292093,9.787497,-0.058122,0.282800,9.802400,0.006720,-0.000611,0.001222,-0.333000,-30.362001,-36.414001,179.479,-1.653,0.340,,,,,,,,2026-09-13 03:15:35.747
227304.0,-0.059855,0.268151,9.749189,-0.058107,0.281188,9.802445,0.001222,0.003054,-0.000611,0.229000,-31.012001,-32.636002,179.513,-1.643,0.340,,,,,,,,2026-09-13 03:15:35.851
227400.0,-0.043096,0.268151,9.763555,-0.058644,0.281739,9.802427,-0.002443,0.000000,0.000611,-0.339000,-30.625002,-34.793003,179.525,-1.646,0.343,,,,,,,,2026-09-13 03:15:35.947
227504.1,-0.064643,0.301669,9.792285,-0.058823,0.282125,9.802415,0.002443,0.000611,0.000611,-1.205000,-31.527002,-34.136002,179.517,-1.649,0.344,,,,,,,,2026-09-13 03:15:36.051
227600.1,-0.009577,0.280122,9.689334,-0.058752,0.281707,9.802427,0.001833,-0.000611,0.002443,2.508000,-29.705002,-34.060001,179.514,-1.646,0.343,,,,,,,,2026-09-13 03:15:36.147
227704.1,-0.079009,0.239420,9.868899,-0.059267,0.282298,9.802407,-0.002443,0.000000,0.000611,1.380000,-29.265001,-33.838001,179.430,-1.650,0.346,,,,,,,,2026-09-13 03:15:36.251
227800.2,-0.026336,0.292093,9.703699,-0.058587,0.282905,9.802394,-0.003054,0.004276,0.000611,1.282000,-30.649002,-34.588001,179.797,-1.653,0.342,,,,,,,,2026-09-13 03:15:36.347
227904.2,0.023942,0.265756,9.854534,-0.058170,0.283628,9.802375,-0.003054,-0.003054,-0.000611,0.132000,-30.403002,-35.661003,179.908,-1.657,0.340,,,,,,,,2026-09-13 03:15:36.451
228000.3,-0.035913,0.294487,9.821015,-0.056011,0.282728,9.802414,-0.002443,-0.003054,0.001222,0.071000,-29.673002,-34.800003,179.746,-1.652,0.327,,,,,,,,2026-09-13 03:15:36.547
228104.4,-0.071826,0.294487,9.892841,-0.055568,0.283198,9.802402,0.000611,0.003665,-0.001222,-0.995000,-29.964001,-35.547001,179.741,-1.655,0.325,,,,,,,,2026-09-13 03:15:36.651
228200.4,-0.059855,0.318429,9.809045,-0.056802,0.282337,9.802421,0.000000,0.003054,0.000611,0.326000,-31.020002,-35.228001,179.620,-1.650,0.332,,,,,,,,2026-09-13 03:15:36.747
228304.4,-0.059855,0.282516,9.794679,-0.057382,0.282039,9.802425,-0.003665,-0.001222,0.000611,0.842000,-30.239002,-35.126003,179.447,-1.648,0.335,,,,,,,,2026-09-13 03:15:36.851
228400.4,-0.002394,0.287304,9.801862,-0.057308,0.281758,9.802434,-0.002443,0.001833,0.000611,-0.147000,-29.681002,-32.963001,179.273,-1.646,0.335,,,,,,,,2026-09-13 03:15:36.947
228504.5,-0.079009,0.306458,9.883265,-0.057756,0.281599,9.802436,0.000000,0.000000,0.003054,0.588000,-30.626001,-34.691002,179.422,-1.645,0.338,,,,,,,,2026-09-13 03:15:37.051
228600.4,-0.201113,0.320823,9.624691,-0.058054,0.281864,9.802426,0.003054,-0.010385,-0.000611,-0.929000,-30.861002,-34.140003,179.455,-1.647,0.339,,,,,,,,2026-09-13 03:15:37.147
228704.5,-0.014365,0.251391,9.773131,-0.059034,0.281168,9.802441,-0.002443,0.004276,-0.000611,0.310000,-29.473001,-35.666000,179.136,-1.643,0.345,,,,,,,,2026-09-13 03:15:37.251
228800.5,-0.045490,0.268151,9.811439,-0.059323,0.281651,9.802425,-0.001222,-0.001833,-0.000611,0.742000,-29.976002,-35.343002,179.207,-1.646,0.347,,,,,,,,2026-09-13 03:15:37.347
228904.4,-0.059855,0.260968,9.792285,-0.059360,0.281648,9.802425,0.001222,-0.003665,0.000000,-0.958000,-31.061001,-36.299004,178.927,-1.646,0.347,,,,,,,,2026-09-13 03:15:37.451
229000.5,-0.011971,0.287304,9.849746,-0.059156,0.282073,9.802414,0.000000,0.001222,0.001222,0.967000,-31.784002,-35.769001,178.520,-1.648,0.346,,,,,,,,2026-09-13 03:15:37.547
229104.4,-0.059855,0.272939,9.794679,-0.058360,0.279997,9.802479,0.001833,-0.000611,0.000611,-0.041000,-29.594002,-35.123001,179.015,-1.636,0.341,,,,,,,,2026-09-13 03:15:37.651
229200.4,-0.021548,0.215478,9.572019,-0.058124,0.280921,9.802453,-0.000611,0.009163,0.000611,-0.565000,-30.555002,-34.684002,178.938,-1.642,0.340,,,,,,,,2026-09-13 03:15:37.747
229304.4,-0.055067,0.263362,9.696517,-0.058599,0.282700,9.802400,-0.004276,0.003665,-0.001222,0.575000,-30.724001,-35.554001,179.204,-1.652,0.343,,,,,,,,2026-09-13 03:15:37.851
229400.4,-0.026336,0.280122,9.866506,-0.058743,0.282429,9.802406,0.001833,-0.003054,0.000611,0.603000,-30.439001,-34.260002,179.392,-1.650,0.343,,,,,,,,2026-09-13 03:15:37.947
229504.5,-0.076614,0.299275,9.811439,-0.058964,0.282798,9.802394,0.001833,0.003054,0.000611,-0.024000,-29.406002,-34.476002,179.392,-1.652,0.345,,,,,,,,2026-09-13 03:15:38.051
229592.5,-0.047884,0.296881,9.818622,-0.059533,0.282943,9.802386,0.000611,0.003054,0.000611,0.020000,-30.582001,-33.500000,179.391,-1.653,0.348,,,,,,,,2026-09-13 03:15:38.139
229704.6,-0.047884,0.282516,9.818622,-0.059376,0.283485,9.802372,-0.000611,-0.002443,0.000000,-0.588000,-30.836002,-35.330002,179.387,-1.657,0.347,,,,,,,,2026-09-13 03:15:38.251
229800.6,-0.026336,0.294487,9.854534,-0.059929,0.283680,9.802362,0.002443,0.002443,0.000000,-0.399000,-29.723001,-35.444000,179.386,-1.658,0.350,,,,,,,,2026-09-13 03:15:38.347
229904.6,-0.067038,0.272939,9.789890,-0.059440,0.284768,9.802335,0.002443,-0.002443,0.000000,-0.261000,-30.995001,-36.627003,179.384,-1.664,0.347,,,,,,,,2026-09-13 03:15:38.451
230000.7,-0.035913,0.265756,9.768343,-0.059338,0.285967,9.802300,0.000611,-0.000611,-0.000611,-0.947000,-30.879002,-36.515003,179.382,-1.671,0.347,,,,,,,,2026-09-13 03:15:38.547
230104.7,-0.055067,0.306458,9.809045,-0.059000,0.287020,9.802272,0.001833,0.001833,0.000000,0.489000,-30.363001,-34.800003,179.382,-1.677,0.345,,,,,,,,2026-09-13 03:15:38.651
230200.7,-0.045490,0.280122,9.799467,-0.059624,0.287652,9.802249,0.001222,0.001833,0.000611,-0.596000,-31.273001,-32.306000,179.382,-1.681,0.349,,,,,,,,2026-09-13 03:15:38.747
230296.7,-0.057461,0.275333,9.813833,-0.059435,0.287965,9.802241,-0.001222,0.000000,-0.000611,-0.464000,-30.816002,-34.252003,179.380,-1.683,0.347,,,,,,,,2026-09-13 03:15:38.843
230400.8,-0.043096,0.301669,9.828198,-0.059624,0.287918,9.802241,-0.000611,0.001222,-0.000611,0.939000,-30.420002,-36.206001,179.380,-1.682,0.349,,,,,,,,2026-09-13 03:15:38.947
230504.8,-0.064643,0.280122,9.859323,-0.059593,0.288326,9.802230,0.000611,0.001222,-0.001833,0.738000,-30.067001,-35.126003,179.378,-1.685,0.348,,,,,,,,2026-09-13 03:15:39.051
230600.8,-0.040701,0.282516,9.816227,-0.060059,0.288715,9.802216,0.001222,0.001222,-0.000611,-0.232000,-30.538002,-36.953003,179.379,-1.687,0.351,,,,,,,,2026-09-13 03:15:39.147
230704.8,-0.047884,0.299275,9.821015,-0.059906,0.289220,9.802201,0.002443,0.000000,0.000000,-0.628000,-29.827002,-34.039001,179.395,-1.690,0.350,,,,,,,,2026-09-13 03:15:39.251
230800.8,-0.031125,0.282516,9.799467,-0.060380,0.288831,9.802210,-0.001833,-0.001222,0.001222,0.435000,-30.845001,-37.820004,179.392,-1.688,0.353,,,,,,,,2026-09-13 03:15:39.347
230904.8,-0.064643,0.294487,9.816227,-0.059659,0.289256,9.802202,0.000611,0.002443,0.000000,1.796000,-29.871002,-34.810001,179.389,-1.690,0.349,,,,,,,,2026-09-13 03:15:39.451
231000.8,-0.047884,0.313640,9.797073,-0.060083,0.289356,9.802197,0.000000,0.000000,0.000611,-0.415000,-31.730001,-35.112003,179.391,-1.691,0.351,,,,,,,,2026-09-13 03:15:39.547
231104.9,-0.043096,0.265756,9.811439,-0.059088,0.288853,9.802217,-0.000611,-0.001222,-0.001222,0.690000,-30.886002,-34.151001,179.389,-1.688,0.345,,,,,,,,2026-09-13 03:15:39.651
231200.9,-0.043096,0.294487,9.835381,-0.059538,0.288744,9.802217,0.002443,0.003054,0.000611,0.863000,-31.610001,-35.661003,179.388,-1.687,0.348,,,,,,,,2026-09-13 03:15:39.747
231304.9,-0.062249,0.296881,9.818622,-0.059465,0.289675,9.802190,0.001833,0.000000,-0.000611,0.391000,-31.747002,-35.657001,179.387,-1.693,0.348,,,,,,,,2026-09-13 03:15:39.851
231401.0,-0.033519,0.272939,9.809045,-0.060036,0.289575,9.802190,-0.001833,-0.001222,0.000000,1.616000,-29.068001,-35.028000,179.389,-1.692,0.351,,,,,,,,2026-09-13 03:15:39.948
231497.1,-0.035913,0.277727,9.837775,-0.059159,0.289498,9.802197,0.001833,0.001222,-0.001222,-0.174000,-30.138000,-32.529003,179.389,-1.692,0.346,,,,,,,,2026-09-13 03:15:40.044
231601.1,-0.062249,0.296881,9.813833,-0.060131,0.289211,9.802200,0.001222,0.003054,-0.000611,0.012000,-30.590002,-34.580002,179.389,-1.690,0.351,,,,,,,,2026-09-13 03:15:40.148
231705.1,-0.055067,0.275333,9.821015,-0.059955,0.289468,9.802194,-0.001833,-0.001222,0.001222,1.075000,-30.131001,-35.992001,179.390,-1.691,0.350,,,,,,,,2026-09-13 03:15:40.252
231801.2,-0.035913,0.299275,9.765948,-0.059765,0.288897,9.802212,-0.001222,0.000611,0.000000,0.307000,-31.211002,-36.198002,179.387,-1.688,0.349,,,,,,,,2026-09-13 03:15:40.348
231897.2,-0.043096,0.301669,9.785102,-0.059528,0.288694,9.802218,0.001833,0.001222,0.001833,-2.160000,-29.989002,-36.079002,179.383,-1.687,0.348,,,,,,,,2026-09-13 03:15:40.444
232001.3,-0.059855,0.294487,9.818622,-0.060018,0.288614,9.802218,0.000000,-0.000611,-0.000611,1.080000,-30.041002,-36.208000,179.382,-1.686,0.351,,,,,,,,2026-09-13 03:15:40.548
232105.3,-0.055067,0.296881,9.861717,-0.059641,0.286751,9.802276,-0.004887,0.004276,-0.001222,-1.286000,-30.901001,-35.001003,179.380,-1.676,0.349,,,,,,,,2026-09-13 03:15:40.652
232201.4,-0.023942,0.260968,9.662998,-0.060910,0.281909,9.802408,-0.004887,0.000000,0.002443,0.961000,-30.483002,-32.427002,179.409,-1.647,0.356,,,,,,,,2026-09-13 03:15:40.748
232305.4,-0.059855,0.234632,9.212888,-0.060568,0.281226,9.802430,-0.010996,-0.006720,0.000611,-0.095000,-30.334002,-35.768002,179.358,-1.643,0.354,,,,,,,,2026-09-13 03:15:40.852
232401.4,0.004788,0.306458,9.624691,-0.060348,0.283941,9.802353,-0.006720,-0.001222,0.000000,-0.138000,-31.150002,-34.252003,179.034,-1.659,0.353,,,,,,,,2026-09-13 03:15:40.948
232505.4,-0.076614,0.280122,9.969456,-0.060999,0.284741,9.802326,-0.000611,0.004887,0.003054,-0.049000,-29.688002,-35.339001,179.239,-1.664,0.357,,,,,,,,2026-09-13 03:15:41.052
232601.4,-0.055067,0.289698,9.773131,-0.061176,0.284605,9.802329,0.001833,0.001222,0.000000,-1.360000,-30.270002,-35.112003,179.541,-1.663,0.358,,,,,,,,2026-09-13 03:15:41.148
232705.5,-0.062249,0.339977,9.789890,-0.061505,0.287076,9.802255,-0.001222,-0.002443,0.000000,-0.596000,-31.186001,-33.062000,179.717,-1.677,0.360,,,,,,,,2026-09-13 03:15:41.252
232801.6,-0.040701,0.275333,9.751583,-0.062460,0.287125,9.802247,0.000000,-0.002443,0.000000,0.277000,-31.755001,-35.224003,179.716,-1.678,0.365,,,,,,,,2026-09-13 03:15:41.348
232897.6,-0.057461,0.203507,10.077195,-0.061990,0.287992,9.802224,-0.001222,0.004276,0.000000,-0.845000,-31.224001,-35.111000,179.693,-1.683,0.362,,,,,,,,2026-09-13 03:15:41.444
233001.6,-0.086191,0.308852,9.856929,-0.063181,0.287658,9.802227,-0.004887,0.003054,0.000611,0.047000,-31.518002,-37.275002,179.608,-1.681,0.369,,,,,,,,2026-09-13 03:15:41.548
233105.7,-0.052672,0.260968,10.127473,-0.062946,0.289751,9.802166,-0.004276,-0.001833,0.000611,-0.040000,-29.680002,-34.259003,179.497,-1.693,0.368,,,,,,,,2026-09-13 03:15:41.652
233201.7,-0.055067,0.287304,9.835381,-0.063280,0.288347,9.802206,0.003665,0.001833,0.000000,1.315000,-30.102001,-35.130001,179.513,-1.685,0.370,,,,,,,,2026-09-13 03:15:41.748
233305.8,-0.052672,0.301669,9.756371,-0.063070,0.287737,9.802225,0.001833,0.000611,0.000611,0.780000,-29.510002,-34.481003,179.828,-1.681,0.369,,,,,,,,2026-09-13 03:15:41.852
233401.8,-0.038307,0.275333,9.897630,-0.063509,0.286855,9.802248,0.004276,0.012828,0.001222,-1.705000,-31.862001,-36.074001,179.652,-1.676,0.371,,,,,,,,2026-09-13 03:15:41.948
233497.8,-0.086191,0.320823,9.698911,-0.061992,0.288636,9.802205,-0.009163,-0.004887,0.000000,0.251000,-30.475002,-34.582001,178.978,-1.687,0.362,,,,,,,,2026-09-13 03:15:42.044
233609.8,-0.088585,0.284910,9.775525,-0.061522,0.288553,9.802211,-0.002443,0.004887,0.001222,-0.089000,-30.243002,-35.876003,179.182,-1.686,0.360,,,,,,,,2026-09-13 03:15:42.156
233697.9,-0.023942,0.296881,9.837775,-0.061537,0.289077,9.802195,0.003054,-0.001833,-0.000611,1.561000,-29.723001,-36.645000,178.987,-1.689,0.360,,,,,,,,2026-09-13 03:15:42.244
233801.9,-0.067038,0.272939,9.861717,-0.061467,0.288536,9.802212,-0.002443,0.001833,0.000611,-0.546000,-30.364002,-33.713001,178.587,-1.686,0.359,,,,,,,,2026-09-13 03:15:42.348
233905.9,-0.067038,0.308852,9.909601,-0.060889,0.287997,9.802231,0.006109,0.004887,0.000611,-1.276000,-30.977001,-32.842003,178.894,-1.683,0.356,,,,,,,,2026-09-13 03:15:42.452
234001.9,-0.043096,0.287304,9.861717,-0.060156,0.288344,9.802225,-0.002443,0.001833,-0.001222,-1.059000,-30.885002,-35.867001,179.299,-1.685,0.352,,,,,,,,2026-09-13 03:15:42.548
234097.9,-0.083797,0.323217,10.081984,-0.060272,0.289030,9.802204,-0.004887,0.009774,0.001222,-1.308000,-31.266001,-34.676003,179.201,-1.689,0.352,,,,,,,,2026-09-13 03:15:42.644
234201.9,-0.057461,0.323217,9.976639,-0.061482,0.289263,9.802190,-0.006720,-0.007941,0.001833,-0.141000,-31.067001,-35.440002,179.418,-1.690,0.359,,,,,,,,2026-09-13 03:15:42.748
234306.0,-0.035913,0.287304,9.873688,-0.061426,0.289025,9.802197,0.003054,0.000611,0.000611,-0.823000,-30.860001,-35.545002,179.229,-1.690,0.359,,,,,,,,2026-09-13 03:15:42.853
234402.0,-0.090980,0.277727,9.821015,-0.061850,0.288880,9.802199,-0.000611,0.004887,0.000611,-0.588000,-30.750002,-36.086002,179.174,-1.688,0.362,,,,,,,,2026-09-13 03:15:42.949
234506.1,-0.016759,0.217872,9.861717,-0.062025,0.289022,9.802194,-0.002443,-0.004887,0.001222,-0.887000,-31.867001,-35.000000,179.141,-1.689,0.363,,,,,,,,2026-09-13 03:15:43.053
234594.1,-0.059855,0.301669,9.871294,-0.061593,0.288952,9.802199,-0.001222,-0.001222,0.001222,-0.723000,-31.294001,-33.708000,179.420,-1.688,0.360,,,,,,,,2026-09-13 03:15:43.141
234698.1,-0.038307,0.265756,9.950302,-0.061272,0.289399,9.802188,0.005498,0.009774,0.000611,-0.543000,-31.753002,-36.622002,179.326,-1.691,0.358,,,,,,,,2026-09-13 03:15:43.245
